rank,word,freq
3320,abroad,18252
3321,thanksgiving,18234
3322,intensity,18229
3323,cave,18219
3324,basement,18210
3325,associated,18209
3326,fascinating,18189
3327,interact,18183
3328,illustration,18179
3329,essence,18172
3330,container,18171
3331,driving,18169
3332,dynamic,18151
3333,gym,18149
3334,bat,18132
3335,plead,18129
3336,promotion,18122
3337,uncertainty,18119
3338,ownership,18114
3339,officially,18080
3340,tag,18076
3341,documentary,18071
3342,stem,18061
3343,flood,18059
3344,guilt,18057
3345,alarm,18039
3346,turkey,18036
3347,diagnose,18030
3348,precious,18016
3349,swallow,18013
3350,initiate,18004
3351,fitness,18001
3352,restrict,17989
3353,gulf,17985
3354,mommy,17978
3355,unexpected,17962
3356,shrug,17959
3357,agricultural,17939
3358,sacrifice,17936
3359,spectrum,17916
3360,dragon,17915
3361,bacteria,17913
3362,shore,17908
3363,pastor,17896
3364,cliff,17891
3365,adequate,17887
3366,tackle,17881
3367,occupation,17878
3368,compose,17863
3369,slice,17862
3370,brave,17860
3371,stimulus,17842
3372,patent,17836
3373,powder,17830
3374,harsh,17815
3375,chaos,17809
3376,kit,17795
3377,piano,17786
3378,surprisingly,17784
3379,lend,17776
3380,correctly,17759
3381,govern,17753
3382,modest,17749
3383,shared,17746
3384,psychologist,17738
3385,servant,17732
3386,overwhelming,17731
3387,elevator,17718
3388,hispanic,17705
3389,divine,17704
3390,transmission,17702
3391,butt,17681
3392,commonly,17663
3393,cowboy,17658
3394,ease,17652
3395,intent,17648
3396,counseling,17615
3397,gentle,17606
3398,rhythm,17605
3399,complexity,17603
3400,nonetheless,17584
3401,effectiveness,17583
3402,lonely,17579
3403,statistical,17575
3404,longtime,17574
3405,strain,17571
3406,garbage,17560
3407,devote,17555
3408,venture,17532
3409,aide,17521
3410,subtle,17521
3411,rod,17510
3412,civilian,17506
3413,t-shirt,17501
3414,endure,17500
3415,basket,17488
3416,strict,17484
3417,loser,17479
3418,franchise,17479
3419,saint,17465
3420,prosecution,17457
3421,lyrics,17443
3422,compound,17435
3423,architecture,17424
3424,destination,17414
3425,cope,17404
3426,province,17402
3427,sum,17402
3428,lecture,17399
3429,spill,17398
3430,genuine,17394
3431,upstairs,17392
3432,trading,17380
3433,acceptance,17373
3434,revelation,17367
3435,indicator,17361
3436,collaboration,17360
3437,rhetoric,17356
3438,tune,17352
3439,slam,17345
3440,inevitable,17339
3441,monkey,17334
3442,protocol,17316
3443,productive,17315
3444,jeans,17273
3445,companion,17269
3446,convict,17257
3447,boost,17241
3448,recipient,17240
3449,practically,17238
3450,array,17233
3451,persuade,17229
3452,undermine,17226
3453,yep,17224
3454,ranch,17219
3455,scout,17206
3456,medal,17200
3457,endless,17193
3458,translation,17186
3459,ski,17185
3460,conservation,17184
3461,habitat,17173
3462,contractor,17156
3463,trailer,17146
3464,pitcher,17123
3465,towel,17122
3466,goodbye,17122
3467,bonus,17099
3468,dramatically,17087
3469,genre,17072
3470,caller,17070
3471,exit,17065
3472,hook,17057
3473,behavioral,17052
3474,omit,17050
3475,pit,17033
3476,boring,17020
3477,suspend,17011
3478,cholesterol,17011
3479,closed,16993
3480,advertisement,16993
3481,bombing,16988
3482,consult,16987
3483,expertise,16978
3484,creator,16976
3485,peaceful,16963
3486,provided,16959
3487,tablet,16958
3488,ruling,16930
3489,warming,16906
3490,equity,16905
3491,rational,16905
3492,utilize,16898
3493,pine,16894
3494,bitter,16881
3495,surgeon,16865
3496,affordable,16864
3497,tennis,16863
3498,artistic,16857
3499,download,16856
3500,suffering,16837
3501,accuracy,16834
3502,literacy,16828
3503,treasury,16827
3504,talented,16822
3505,crown,16806
3506,importantly,16802
3507,bare,16802
3508,invisible,16798
3509,sergeant,16794
3510,regulatory,16782
3511,thumb,16776
3512,colony,16776
3513,walking,16767
3514,accessible,16761
3515,integration,16746
3516,spouse,16732
3517,excitement,16728
3518,residence,16727
3519,bold,16726
3520,adolescent,16726
3521,greek,16725
3522,doll,16714
3523,oxygen,16714
3524,gravity,16674
3525,functional,16672
3526,palace,16669
3527,echo,16668
3528,cotton,16664
3529,estimated,16657
3530,endorse,16646
3531,lawmaker,16643
3532,determination,16633
3533,flash,16627
3534,simultaneously,16626
3535,dynamics,16623
3536,shell,16622
3537,hint,16621
3538,administer,16592
3539,christianity,16585
3540,distract,16563
3541,alleged,16528
3542,statute,16524
3543,biology,16518
3544,follower,16508
3545,nasty,16504
3546,evident,16476
3547,confess,16468
3548,eligible,16461
3549,consent,16419
3550,pump,16418
3551,bloody,16415
3552,occasional,16386
3553,trunk,16376
3554,prohibit,16370
3555,sustainable,16363
3556,belly,16361
3557,banking,16356
3558,asshole,16356
3559,journalism,16352
3560,obstacle,16342
3561,ridge,16341
3562,heal,16325
3563,bastard,16320
3564,cheer,16318
3565,apology,16314
3566,tumor,16309
3567,architect,16305
3568,wrist,16293
3569,harbor,16291
3570,handsome,16284
3571,bullshit,16278
3572,realm,16277
3573,twist,16274
3574,inspector,16272
3575,surveillance,16262
3576,trauma,16257
3577,rebuild,16256
3578,romance,16244
3579,gross,16241
3580,deadline,16240
3581,classical,16222
3582,convey,16221
3583,compensation,16221
3584,insect,16198
3585,output,16190
3586,parliament,16176
3587,suite,16164
3588,opposed,16159
3589,fold,16148
3590,separation,16144
3591,demon,16143
3592,eating,16142
3593,structural,16138
3594,equality,16126
3595,logical,16111
3596,probability,16109
3597,await,16102
3598,generous,16095
3599,acquisition,16072
3600,custody,16070
3601,compromise,16070
3602,greet,16069
3603,trash,16056
3604,judicial,16050
3605,earthquake,16050
3606,insane,16042
3607,realistic,16029
3608,assemble,16017
3609,necessity,16013
3610,horn,16012
3611,parameter,16010
3612,grip,16005
3613,modify,16000
3614,sponsor,15998
3615,mathematics,15994
3616,hallway,15988
3617,african-american,15963
3618,liability,15952
3619,crawl,15944
3620,theoretical,15943
3621,condemn,15942
3622,fluid,15938
3623,homeland,15934
3624,technological,15934
3625,exam,15933
3626,anchor,15923
3627,spell,15921
3628,considering,15896
3629,conscious,15895
3630,vitamin,15887
3631,known,15885
3632,hostage,15872
3633,actively,15862
3634,mill,15859
3635,teenage,15845
3636,retrieve,15830
3637,processing,15825
3638,sentiment,15815
3639,offering,15814
3640,oral,15805
3641,convinced,15803
3642,photography,15803
3643,coin,15797
3644,laptop,15796
3645,bounce,15792
3646,goodness,15790
3647,affiliation,15784
3648,punch,15780
3649,burst,15772
3650,bee,15760
3651,blessing,15758
3652,continuous,15752
3653,landing,15743
3654,repair,15742
3655,ritual,15737
3656,bath,15725
3657,sneak,15716
3658,historically,15703
3659,mud,15699
3660,scan,15695
3661,reminder,15692
3662,hers,15685
3663,slavery,15684
3664,supervisor,15672
3665,quantity,15672
3666,olympics,15664
3667,pleasant,15653
3668,slope,15651
3669,skirt,15648
3670,outlet,15645
3671,curtain,15640
3672,declaration,15635
3673,seal,15632
3674,immune,15631
3675,calendar,15617
3676,paragraph,15612
3677,identical,15611
3678,regret,15607
3679,quest,15593
3680,entrepreneur,15581
3681,specify,15567
3682,stumble,15561
3683,clay,15557
3684,noon,15551
3685,elbow,15543
3686,outstanding,15537
3687,uh-huh,15532
3688,unity,15519
3689,manipulate,15513
3690,airplane,15512
3691,portfolio,15509
3692,mysterious,15507
3693,delicious,15506
3694,northwest,15505
3695,sweat,15505
3696,profound,15497
3697,treasure,15484
3698,flour,15472
3699,lightly,15472
3700,rally,15471
3701,default,15454
3702,alongside,15454
3703,hug,15443
3704,isolate,15433
3705,exploration,15421
3706,limb,15391
3707,enroll,15391
3708,outer,15390
3709,charter,15390
3710,southwest,15385
3711,arena,15361
3712,witch,15359
3713,upcoming,15358
3714,someday,15352
3715,forty,15352
3716,unite,15351
3717,courtesy,15350
3718,statue,15343
3719,fist,15331
3720,castle,15330
3721,precise,15330
3722,squad,15328
3723,cruise,15327
3724,legally,15315
3725,embassy,15303
3726,patience,15298
3727,thereby,15288
3728,bush,15262
3729,purple,15255
3730,electrical,15225
3731,outfit,15213
3732,cage,15211
3733,retired,15207
3734,shark,15207
3735,lobby,15206
3736,sidewalk,15203
3737,runner,15188
3738,ankle,15182
3739,attraction,15180
3740,artificial,15142
3741,indigenous,15139
3742,mercy,15139
3743,slap,15130
3744,dancer,15125
3745,candle,15125
3746,sexually,15120
3747,needle,15115
3748,hidden,15111
3749,suburb,15106
3750,chronicle,15106
3751,toxic,15101
3752,underlying,15095
3753,sensor,15084
3754,deploy,15082
3755,debut,15081
3756,magnitude,15074
3757,suspicion,15070
3758,colonial,15065
3759,icon,15065
3760,grandma,15063
3761,info,15051
3762,jurisdiction,15049
3763,iranian,15043
3764,parade,15028
3765,archive,15007
3766,gifted,15000
3767,rage,14996
3768,outdoor,14995
3769,ending,14992
3770,loop,14987
3771,altogether,14986
3772,burning,14976
3773,reception,14976
3774,crush,14968
3775,premise,14964
3776,deem,14964
3777,automatic,14953
3778,whale,14947
3779,mechanical,14945
3780,credibility,14944
3781,drain,14944
3782,drift,14941
3783,loyalty,14935
3784,promising,14933
3785,tide,14929
3786,traveler,14928
3787,grief,14918
3788,metaphor,14916
3789,skull,14911
3790,pursuit,14909
3791,therapist,14907
3792,backup,14904
3793,workplace,14897
3794,instinct,14894
3795,export,14889
3796,bleed,14888
3797,seventh,14877
3798,fixed,14876
3799,broadcast,14871
3800,disclose,14858
3801,execution,14857
3802,pal,14857
3803,chuckle,14855
3804,density,14854
3805,correction,14850
3806,kinda,14792
3807,relieve,14789
3808,teammate,14789
3809,corridor,14779
3810,enthusiasm,14777
3811,extended,14776
3812,alright,14773
3813,panic,14761
3814,pad,14749
3815,bid,14746
3816,mild,14741
3817,productivity,14732
3818,tuck,14721
3819,railroad,14713
3820,frozen,14710
3821,minimize,14707
3822,amid,14704
3823,inspection,14686
3824,cab,14672
3825,expected,14670
3826,nonsense,14670
3827,leap,14664
3828,rider,14637
3829,theology,14636
3830,terrific,14632
3831,accent,14628
3832,invitation,14626
3833,liar,14604
3834,oversee,14601
3835,awkward,14591
3836,registration,14577
3837,suburban,14577
3838,momentum,14567
3839,instantly,14557
3840,clerk,14547
3841,chin,14538
3842,hockey,14536
3843,laser,14523
3844,proposition,14515
3845,rob,14506
3846,beam,14505
3847,ancestor,14501
3848,creativity,14474
3849,verse,14470
3850,casual,14469
3851,objection,14466
3852,clever,14465
3853,shove,14456
3854,revolutionary,14456
3855,carbohydrate,14454
3856,steam,14454
3857,reportedly,14446
3858,forehead,14437
3859,resume,14434
3860,sheep,14430
3861,carpet,14417
3862,cloth,14408
3863,interior,14401
3864,full-time,14401
3865,questionnaire,14392
3866,departure,14389
3867,behalf,14387
3868,diplomatic,14381
3869,graph,14381
3870,thief,14374
3871,herb,14373
3872,subsidy,14371
3873,fossil,14345
3874,patrol,14342
3875,pulse,14341
3876,mechanic,14340
3877,cattle,14338
3878,screening,14328
3879,continuing,14322
3880,electoral,14322
3881,supposedly,14318
3882,dignity,14312
3883,prophet,14308
3884,commentary,14305
3885,serving,14291
3886,safely,14286
3887,homework,14277
3888,allegedly,14263
3889,android,14261
3890,alpha,14253
3891,insert,14249
3892,mortality,14244
3893,contend,14242
3894,elephant,14238
3895,solely,14236
3896,continent,14230
3897,ecosystem,14216
3898,olive,14192
3899,syndrome,14192
3900,abstract,14180
3901,accusation,14179
3902,coming,14178
3903,sock,14170
3904,pickup,14166
3905,shuttle,14163
3906,improved,14162
3907,calculation,14158
3908,innovative,14152
3909,demographic,14150
3910,accommodate,14139
3911,jaw,14133
3912,unfair,14132
3913,tragic,14131
3914,comprise,14123
3915,faster,14118
3916,nutrition,14118
3917,mentor,14114
3918,stance,14103
3919,rabbit,14099
3920,dot,14080
3921,contributor,14076
3922,cooperate,14075
3923,disk,14075
3924,hesitate,14073
3925,offend,14068
3926,exploit,14067
3927,compel,14061
3928,likelihood,14049
3929,sibling,14047
3930,southeast,14046
3931,gorgeous,14044
3932,undertake,14043
3933,painter,14037
3934,residential,14034
3935,counterpart,14033
3936,believer,14032
3937,lamp,14028
3938,inmate,14023
3939,thoroughly,14022
3940,freak,14012
3941,filter,14005
3942,pillow,14004
3943,orbit,14003
3944,purse,13998
3945,likewise,13985
3946,cease,13982
3947,passing,13970
3948,vanish,13944
3949,instructional,13944
3950,clause,13942
3951,mentally,13939
3952,pond,13934
3953,neutral,13933
3954,shield,13931
3955,popularity,13929
3956,cartoon,13928
3957,authorize,13916
3958,combined,13905
3959,graphic,13890
3960,darling,13887
3961,traditionally,13886
3962,vendor,13880
3963,poorly,13877
3964,conceive,13868
3965,opt,13862
3966,descend,13861
3967,firmly,13854
3968,beloved,13852
3969,openly,13834
3970,gathering,13824
3971,fever,13809
3972,preach,13805
3973,interfere,13797
3974,arrow,13796
3975,required,13778
3976,capitalism,13777
3977,fork,13767
3978,meantime,13763
3979,presumably,13762
3980,racist,13749
3981,illusion,13749
3982,removal,13735
3983,anxious,13723
3984,organism,13713
3985,awake,13699
3986,sculpture,13689
3987,spare,13687
3988,harassment,13671
3989,diminish,13670
3990,drum,13670
3991,helmet,13668
3992,certificate,13657
3993,tribal,13656
3994,mmm,13644
3995,sadly,13633
3996,cart,13625
3997,spy,13625
3998,sunlight,13624
3999,delete,13618
4000,rookie,13617
4001,clarify,13616
4002,hunger,13609
4003,practitioner,13606
4004,performer,13603
4005,protective,13603
4006,jar,13598
4007,programming,13597
4008,dawn,13590
4009,salmon,13579
4010,census,13578
4011,accomplishment,13575
4012,conscience,13568
4013,fortunately,13552
4014,minimal,13549
4015,molecule,13548
4016,supportive,13543
4017,sole,13543
4018,threshold,13540
4019,inventory,13538
4020,comply,13533
4021,monetary,13532
4022,transport,13531
4023,shy,13525
4024,drill,13524
4025,influential,13513
4026,verbal,13499
4027,ranking,13487
4028,gram,13479
4029,grasp,13477
4030,puzzle,13476
4031,envelope,13474
4032,classify,13459
4033,enact,13451
4034,unfortunate,13445
4035,scatter,13444
4036,cure,13442
4037,readily,13430
4038,discount,13415
4039,addiction,13411
4040,worthy,13410
4041,emerging,13410
4042,marker,13409
4043,juror,13406
4044,blend,13390
4045,businessman,13380
4046,premium,13379
4047,retailer,13374
4048,liver,13374
4049,pirate,13368
4050,protester,13352
4051,outlook,13350
4052,elder,13336
4053,gallon,13333
4054,additionally,13324
4055,ignorance,13323
4056,chemistry,13323
4057,sometime,13317
4058,weed,13310
4059,babe,13309
4060,fraction,13308
4061,conversion,13304
4062,tolerate,13298
4063,drown,13296
4064,merit,13286
4065,citizenship,13283
4066,coordinator,13280
4067,validity,13278
4068,lightning,13272
4069,turtle,13267
4070,ambition,13267
4071,worldwide,13263
4072,sail,13257
4073,added,13256
4074,delicate,13248
4075,comic,13245
4076,soap,13244
4077,hostile,13242
4078,instruct,13240
4079,shortage,13236
4080,useless,13235
4081,booth,13234
4082,diary,13233
4083,gasp,13228
4084,suspicious,13224
4085,transit,13220
4086,excite,13219
4087,publishing,13216
4088,curiosity,13208
4089,grid,13205
4090,rolling,13198
4091,bow,13189
4092,disclosure,13185
4093,cruel,13185
4094,rival,13176
4095,denial,13171
4096,secular,13171
4097,speculation,13167
4098,sympathy,13166
4099,tender,13158
4100,inappropriate,13156
4101,o'clock,13146
4102,sodium,13145
4103,bang,13122
4104,challenging,13118
4105,ipad,13111
4106,sack,13104
4107,barn,13093
4108,reliability,13090
4109,hormone,13088
4110,footage,13085
4111,carve,13085
4112,alley,13070
4113,coastal,13059
4114,cafe,13055
4115,partial,13052
4116,flexible,13049
4117,experienced,13044
4118,mixed,13032
4119,vampire,13030
4120,optimistic,13027
4121,dessert,13024
4122,well-being,13022
4123,northeast,13021
4124,specialize,13006
4125,fleet,13005
4126,availability,13004
4127,compliance,12998
4128,pin,12991
4129,pork,12986
4130,astronomer,12976
4131,forbid,12965
4132,installation,12961
4133,boil,12959
4134,nest,12951
4135,exclusively,12948
4136,goat,12944
4137,shallow,12943
4138,equip,12943
4139,equivalent,12941
4140,betray,12934
4141,willingness,12933
4142,banker,12931
4143,interval,12928
4144,gasoline,12925
4145,encouraging,12925
4146,bucket,12920
4147,theft,12907
4148,laundry,12903
4149,constraint,12902
4150,dying,12893
4151,hatred,12892
4152,jewelry,12891
4153,migration,12885
4154,invention,12883
4155,loving,12868
4156,revenge,12868
4157,unprecedented,12862
4158,outline,12859
4159,sheer,12854
4160,halloween,12852
4161,sweetheart,12849
4162,spit,12849
4163,lazy,12843
4164,intimate,12841
4165,defender,12834
4166,technically,12830
4167,peanut,12808
4168,unclear,12805
4169,piss,12791
4170,workout,12786
4171,wilderness,12785
4172,compelling,12784
4173,eleven,12779
4174,backyard,12774
4175,partially,12770
4176,alike,12770
4177,guardian,12766
4178,passionate,12756
4179,scripture,12756
4180,midst,12746
4181,ideological,12746
4182,thrive,12742
4183,sensitivity,12741
4184,emotionally,12733
4185,ignorant,12730
4186,explicitly,12728
4187,unfold,12727
4188,headache,12724
4189,eternal,12724
4190,chop,12715
4191,ego,12711
4192,spectacular,12709
4193,deposit,12707
4194,verdict,12702
4195,accountability,12699
4196,nominate,12699
4197,civic,12697
4198,uncover,12692
4199,critique,12684
4200,aisle,12675
4201,tropical,12673
4202,annually,12669
4203,eighth,12667
4204,blast,12661
4205,corrupt,12648
4206,compassion,12648
4207,scratch,12637
4208,verify,12629
4209,offender,12622
4210,inherit,12611
4211,strive,12596
4212,chunk,12574
4213,appreciation,12571
4214,canvas,12570
4215,short-term,12550
4216,proceedings,12549
4217,magical,12544
4218,loyal,12539
4219,aah,12535
4220,desperately,12530
4221,throne,12528
4222,brutal,12526
4223,spite,12519
4224,propaganda,12518
4225,irony,12516
4226,soda,12515
4227,projection,12504
4228,dutch,12496
4229,parental,12490
4230,disabled,12489
4231,collector,12480
4232,re-election,12476
4233,disappointment,12475
4234,happily,12458
4235,steep,12454
4236,fancy,12450
4237,listener,12445
4238,whip,12443
4239,drawer,12435
4240,heck,12434
4241,developmental,12433
4242,ash,12427
4243,socially,12426
4244,stamp,12425
4245,courtroom,12425
4246,solo,12423
4247,trainer,12418
4248,induce,12416
4249,anytime,12412
4250,morality,12409
4251,syrian,12405
4252,pipeline,12400
4253,bride,12400
4254,instant,12399
4255,spark,12395
4256,doorway,12395
4257,interface,12393
4258,learner,12390
4259,casino,12390
4260,placement,12390
4261,flexibility,12388
4262,cord,12388
4263,conception,12388
4264,thou,12383
4265,elegant,12371
4266,flaw,12369
4267,locker,12368
4268,peel,12364
4269,plea,12345
4270,goddamn,12338
4271,import,12336
4272,stack,12330
4273,gosh,12320
4274,philosophical,12320
4275,junk,12319
4276,bicycle,12317
4277,vocal,12312
4278,destiny,12299
4279,chew,12299
4280,ambitious,12298
4281,unbelievable,12297
4282,halfway,12286
4283,jealous,12285
4284,sphere,12268
4285,invade,12265
4286,excessive,12254
4287,countless,12253
4288,sunset,12247
4289,accounting,12243
4290,faithful,12238
4291,freely,12225
4292,extract,12222
4293,adaptation,12219
4294,ray,12217
4295,depressed,12214
4296,wagon,12213
4297,emperor,12213
4298,columnist,12211
4299,jungle,12210
4300,embarrassed,12208
4301,trillion,12205
4302,breeze,12205
4303,foster,12185
4304,venue,12178
4305,discourage,12176
4306,disturbing,12172
4307,riot,12165
4308,isolation,12165
4309,explicit,12162
4310,commodity,12158
4311,attendance,12157
4312,tab,12156
4313,consequently,12152
4314,dough,12151
4315,streak,12142
4316,silk,12138
4317,similarity,12128
4318,steak,12124
4319,dancing,12121
4320,petition,12115
4321,viable,12111
4322,breathing,12110
4323,mm,12103
4324,balloon,12102
4325,monument,12094
4326,cue,12092
4327,sleeve,12091
4328,toll,12080
4329,reluctant,12077
4330,warrant,12077
4331,stiff,12076
4332,softly,12072
4333,tattoo,12072
4334,graduation,12066
4335,deliberately,12064
4336,consecutive,12059
4337,upgrade,12053
4338,accurately,12052
4339,strictly,12034
4340,leak,12029
4341,casualty,12017
4342,risky,12017
4343,banana,12015
4344,blank,12014
4345,beneficial,12013
4346,shrink,12008
4347,rude,11999
4348,chat,11999
4349,rack,11999
4350,usage,11995
4351,testament,11993
4352,browser,11987
4353,processor,11981
4354,thigh,11981
4355,perceived,11974
4356,talking,11958
4357,merchant,11955
4358,quantum,11949
4359,eyebrow,11943
4360,surrounding,11942
4361,vocabulary,11941
4362,ashamed,11937
4363,eh,11934
4364,radar,11932
4365,stunning,11930
4366,murderer,11928
4367,burger,11920
4368,collar,11916
4369,align,11912
4370,textbook,11905
4371,sensation,11903
4372,afterward,11893
4373,charm,11889
4374,sunny,11889
4375,hammer,11886
4376,keyboard,11885
4377,persist,11880
4378,wheat,11877
4379,predator,11876
4380,bizarre,11875
